ticket_id,created_date,channel,category,priority,agent,team,first_response_minutes,resolution_hours,status,resolved_date,csat_score,region,country,response_sla_met,resolution_sla_met,month,week,day_of_week,hour_of_day
TKT-000857,2024-02-08 10:00:00,Phone,General Inquiry,High,Agent_007,Team_Beta,48.802707832433015,2.857248360296965,Resolved,2024-02-08 12:51:26.094097,2.0,Americas,Canada,False,True,2024-02,2024-02-05/2024-02-11,Thursday,10
TKT-000858,2024-01-18 11:00:00,Phone,Booking Modification,Low,Agent_008,Team_Gamma,334.06012379100946,41.67695999183131,In Progress,,,EMEA,France,False,False,2024-01,2024-01-15/2024-01-21,Thursday,11
TKT-000859,2024-04-01 20:00:00,Chat,Property Question,Low,Agent_004,Team_Gamma,142.78672891778294,66.77241140458854,Resolved,2024-04-04 14:46:20.681057,4.0,Americas,USA,False,False,2024-04,2024-04-01/2024-04-07,Monday,20
TKT-000860,2024-02-16 16:00:00,Chat,Cancellation Request,High,Agent_012,Team_Delta,5.88586854816562,4.509536743341271,Resolved,2024-02-16 20:30:34.332276,1.0,Americas,USA,True,True,2024-02,2024-02-12/2024-02-18,Friday,16
TKT-000861,2024-02-09 14:00:00,Chat,Payment Issue,Low,Agent_024,Team_Delta,29.666998437391054,52.14354815324356,Resolved,2024-02-11 18:08:36.773352,2.0,EMEA,France,True,False,2024-02,2024-02-05/2024-02-11,Friday,14
TKT-000862,2024-04-07 08:00:00,Social Media,Booking Modification,Medium,Agent_012,Team_Delta,3.759184894280788,34.64469872590115,Resolved,2024-04-08 18:38:40.915413,3.0,APAC,Japan,True,False,2024-04,2024-04-01/2024-04-07,Sunday,8
TKT-000863,2024-08-11 21:00:00,Email,Property Question,Medium,Agent_017,Team_Alpha,55.49602967483326,9.020157047618085,In Progress,,,EMEA,France,False,True,2024-08,2024-08-05/2024-08-11,Sunday,21
TKT-000864,2024-04-03 11:00:00,Email,Cancellation Request,Medium,Agent_022,Team_Delta,31.503262197671447,2.2795633603970837,Resolved,2024-04-03 13:16:46.428097,2.0,APAC,Singapore,False,True,2024-04,2024-04-01/2024-04-07,Wednesday,11
TKT-000865,2024-04-20 05:00:00,Chat,Booking Modification,Medium,Agent_022,Team_Delta,38.218702118794894,10.233806558570532,Resolved,2024-04-20 15:14:01.703611,2.0,APAC,Australia,False,True,2024-04,2024-04-15/2024-04-21,Saturday,5
TKT-000866,2024-07-11 04:00:00,Email,Property Question,Low,Agent_019,Team_Alpha,76.72824298815131,8.311638851534163,In Progress,,,APAC,Australia,False,True,2024-07,2024-07-08/2024-07-14,Thursday,4
TKT-000867,2024-03-18 17:00:00,Social Media,Technical Issue,Low,Agent_009,Team_Beta,79.15305596777638,162.22824213725772,Escalated,,,EMEA,UAE,False,False,2024-03,2024-03-18/2024-03-24,Monday,17
TKT-000868,2024-09-08 04:00:00,Phone,Refund Request,Medium,Agent_012,Team_Delta,38.11213667448522,31.017353899111,Resolved,2024-09-09 11:01:02.474037,2.0,APAC,Thailand,False,False,2024-09,2024-09-02/2024-09-08,Sunday,4
TKT-000869,2024-11-01 06:00:00,Email,Account Access,Medium,Agent_021,Team_Delta,110.54066474041419,14.200199785042907,Resolved,2024-11-01 20:12:00.719226,3.0,Americas,Canada,False,True,2024-11,2024-10-28/2024-11-03,Friday,6
TKT-000870,2024-09-22 11:00:00,Chat,Cancellation Request,Medium,Agent_017,Team_Alpha,1.3412754573508991,58.34419590835856,Escalated,,,APAC,India,True,False,2024-09,2024-09-16/2024-09-22,Sunday,11
TKT-000871,2024-09-21 23:00:00,Chat,General Inquiry,Medium,Agent_023,Team_Alpha,72.79449670033411,55.34893229956308,In Progress,,,EMEA,UK,False,False,2024-09,2024-09-16/2024-09-22,Saturday,23
TKT-000872,2024-11-23 15:00:00,Chat,Refund Request,Low,Agent_010,Team_Alpha,59.4171610724668,38.688197234777185,In Progress,,,APAC,Australia,False,False,2024-11,2024-11-18/2024-11-24,Saturday,15
TKT-000873,2024-05-14 12:00:00,Chat,Payment Issue,Low,Agent_019,Team_Beta,163.94337442437146,149.56292266763663,In Progress,,,Americas,Canada,False,False,2024-05,2024-05-13/2024-05-19,Tuesday,12
TKT-000874,2024-06-03 23:00:00,Chat,Booking Modification,High,Agent_011,Team_Delta,44.500272742608324,0.5,Resolved,2024-06-03 23:30:00.000000,1.0,EMEA,France,False,True,2024-06,2024-06-03/2024-06-09,Monday,23
TKT-000875,2024-04-08 19:00:00,Chat,Cancellation Request,Medium,Agent_020,Team_Delta,16.456362270533663,52.058309350401096,Resolved,2024-04-10 23:03:29.913661,4.0,APAC,Singapore,True,False,2024-04,2024-04-08/2024-04-14,Monday,19
TKT-000876,2024-04-30 11:00:00,Email,Cancellation Request,Low,Agent_022,Team_Alpha,11.258566682602718,17.851667171998407,Resolved,2024-05-01 04:51:06.001819,5.0,EMEA,UK,True,True,2024-04,2024-04-29/2024-05-05,Tuesday,11
TKT-000877,2024-06-05 12:00:00,Social Media,Property Question,Low,Agent_024,Team_Alpha,31.722505236773102,39.96913924031781,Resolved,2024-06-07 03:58:08.901265,1.0,APAC,Singapore,False,False,2024-06,2024-06-03/2024-06-09,Wednesday,12
TKT-000878,2024-06-25 01:00:00,Email,Property Question,Low,Agent_013,Team_Delta,30.13776985428747,15.085643402393664,Resolved,2024-06-25 16:05:08.316249,4.0,EMEA,UAE,False,True,2024-06,2024-06-24/2024-06-30,Tuesday,1
TKT-000879,2024-01-04 22:00:00,Phone,Technical Issue,Low,Agent_004,Team_Delta,162.50546532780072,200.94867446199314,Resolved,2024-01-13 06:56:55.228063,3.0,APAC,Singapore,False,False,2024-01,2024-01-01/2024-01-07,Thursday,22
TKT-000880,2024-04-21 10:00:00,Phone,Cancellation Request,High,Agent_015,Team_Delta,1.0,0.5,Resolved,2024-04-21 10:30:00.000000,4.0,APAC,Thailand,True,True,2024-04,2024-04-15/2024-04-21,Sunday,10
TKT-000881,2024-10-14 10:00:00,Chat,Booking Modification,High,Agent_012,Team_Alpha,1.0,3.5538985499835554,Resolved,2024-10-14 13:33:14.034780,3.0,EMEA,UK,True,True,2024-10,2024-10-14/2024-10-20,Monday,10
TKT-000882,2024-02-03 01:00:00,Phone,Refund Request,High,Agent_025,Team_Beta,17.743378370866157,8.731690385857139,Resolved,2024-02-03 09:43:54.085389,4.0,APAC,Australia,True,True,2024-02,2024-01-29/2024-02-04,Saturday,1
TKT-000883,2024-03-29 04:00:00,Chat,Payment Issue,High,Agent_024,Team_Beta,12.203294152977199,8.60493128688304,Resolved,2024-03-29 12:36:17.752633,1.0,EMEA,France,True,True,2024-03,2024-03-25/2024-03-31,Friday,4
TKT-000884,2024-08-28 19:00:00,Email,General Inquiry,High,Agent_010,Team_Delta,8.11328255260098,8.053857540907178,Resolved,2024-08-29 03:03:13.887147,3.0,EMEA,France,True,True,2024-08,2024-08-26/2024-09-01,Wednesday,19
TKT-000885,2024-09-13 22:00:00,Chat,Booking Modification,Medium,Agent_022,Team_Gamma,38.54399966670213,30.932648451278038,In Progress,,,EMEA,UK,False,False,2024-09,2024-09-09/2024-09-15,Friday,22
TKT-000886,2024-02-03 22:00:00,Self-Service,General Inquiry,Low,Agent_007,Team_Beta,159.47536620780045,75.63485378703066,Escalated,,,Americas,Brazil,False,False,2024-02,2024-01-29/2024-02-04,Saturday,22
TKT-000887,2024-01-15 09:00:00,Chat,Booking Modification,High,Agent_024,Team_Gamma,1.6383758124313257,1.6016903271650678,Resolved,2024-01-15 10:36:06.085178,2.0,EMEA,Germany,True,True,2024-01,2024-01-15/2024-01-21,Monday,9
TKT-000888,2024-12-22 10:00:00,Chat,Payment Issue,Low,Agent_002,Team_Gamma,96.70051696474167,33.32446133217963,Resolved,2024-12-23 19:19:28.060796,3.0,APAC,India,False,False,2024-12,2024-12-16/2024-12-22,Sunday,10
TKT-000889,2024-04-11 19:00:00,Social Media,Booking Modification,Low,Agent_021,Team_Delta,208.75709541561625,23.103379617062846,Resolved,2024-04-12 18:06:12.166621,3.0,Americas,USA,False,True,2024-04,2024-04-08/2024-04-14,Thursday,19
TKT-000890,2024-11-20 07:00:00,Chat,Technical Issue,Low,Agent_007,Team_Alpha,54.01078837752722,149.75655352212078,In Progress,,,Americas,USA,False,False,2024-11,2024-11-18/2024-11-24,Wednesday,7
TKT-000891,2024-02-11 00:00:00,Phone,Refund Request,Medium,Agent_008,Team_Gamma,64.78969670411745,18.952814801147408,Resolved,2024-02-11 18:57:10.133284,4.0,EMEA,Germany,False,True,2024-02,2024-02-05/2024-02-11,Sunday,0
TKT-000892,2024-11-20 14:00:00,Phone,Cancellation Request,Low,Agent_021,Team_Delta,224.04587350514808,12.041311646327767,Resolved,2024-11-21 02:02:28.721927,3.0,Americas,Brazil,False,True,2024-11,2024-11-18/2024-11-24,Wednesday,14
TKT-000893,2024-02-04 11:00:00,Phone,Account Access,Low,Agent_019,Team_Alpha,206.39687699247307,48.02921857735976,Resolved,2024-02-06 11:01:45.186878,4.0,Americas,Brazil,False,False,2024-02,2024-01-29/2024-02-04,Sunday,11
TKT-000894,2024-05-27 03:00:00,Self-Service,Property Question,Medium,Agent_006,Team_Beta,47.28784206139913,13.376051777628625,Resolved,2024-05-27 16:22:33.786399,1.0,APAC,Thailand,False,True,2024-05,2024-05-27/2024-06-02,Monday,3
TKT-000895,2024-10-24 19:00:00,Self-Service,Property Question,High,Agent_021,Team_Delta,18.952897536600616,1.726732973826318,Resolved,2024-10-24 20:43:36.238706,3.0,APAC,Singapore,True,True,2024-10,2024-10-21/2024-10-27,Thursday,19
TKT-000896,2024-07-04 11:00:00,Chat,Refund Request,Medium,Agent_008,Team_Beta,69.73371046979325,45.20669618533576,Resolved,2024-07-06 08:12:24.106267,2.0,APAC,Japan,False,False,2024-07,2024-07-01/2024-07-07,Thursday,11
TKT-000897,2024-06-10 12:00:00,Phone,Payment Issue,High,Agent_025,Team_Delta,19.84750118186446,1.917906819441435,Resolved,2024-06-10 13:55:04.464550,2.0,Americas,USA,True,True,2024-06,2024-06-10/2024-06-16,Monday,12
TKT-000898,2024-09-05 07:00:00,Email,Cancellation Request,Low,Agent_025,Team_Gamma,72.10758201917332,48.16121207923327,Resolved,2024-09-07 07:09:40.363485,1.0,APAC,Australia,False,False,2024-09,2024-09-02/2024-09-08,Thursday,7
TKT-000899,2024-01-06 06:00:00,Email,Account Access,Low,Agent_022,Team_Alpha,20.796892531151247,27.026420235952852,In Progress,,,EMEA,UK,True,False,2024-01,2024-01-01/2024-01-07,Saturday,6
TKT-000900,2024-05-12 09:00:00,Chat,Account Access,Medium,Agent_020,Team_Gamma,16.680299518899528,9.226523325105589,Resolved,2024-05-12 18:13:35.483970,2.0,Americas,Brazil,True,True,2024-05,2024-05-06/2024-05-12,Sunday,9
TKT-000901,2024-09-08 00:00:00,Phone,General Inquiry,Medium,Agent_004,Team_Delta,10.450936308426849,70.04262975499049,Resolved,2024-09-10 22:02:33.467118,4.0,Americas,USA,True,False,2024-09,2024-09-02/2024-09-08,Sunday,0
TKT-000902,2024-07-31 21:00:00,Self-Service,Account Access,Medium,Agent_025,Team_Delta,20.184576456315426,9.41196496609797,Resolved,2024-08-01 06:24:43.073878,3.0,EMEA,Germany,True,True,2024-07,2024-07-29/2024-08-04,Wednesday,21
TKT-000903,2024-06-21 18:00:00,Social Media,Booking Modification,High,Agent_020,Team_Gamma,10.08050707776063,2.561732647370468,In Progress,,,APAC,Thailand,True,True,2024-06,2024-06-17/2024-06-23,Friday,18
TKT-000904,2024-10-26 20:00:00,Email,Refund Request,High,Agent_024,Team_Delta,47.92983293482216,18.40629076151194,Resolved,2024-10-27 14:24:22.646741,5.0,APAC,Australia,False,True,2024-10,2024-10-21/2024-10-27,Saturday,20
TKT-000905,2024-05-20 08:00:00,Chat,Cancellation Request,High,Agent_009,Team_Beta,48.08302626484142,0.8289785311815456,Resolved,2024-05-20 08:49:44.322712,3.0,Americas,USA,False,True,2024-05,2024-05-20/2024-05-26,Monday,8
TKT-000906,2024-06-07 05:00:00,Email,General Inquiry,Low,Agent_005,Team_Gamma,176.14662347904232,5.489578702401054,Resolved,2024-06-07 10:29:22.483329,3.0,Americas,Brazil,False,True,2024-06,2024-06-03/2024-06-09,Friday,5
TKT-000907,2024-03-15 16:00:00,Phone,Cancellation Request,Low,Agent_006,Team_Alpha,470.2874568331423,15.949054455927286,Resolved,2024-03-16 07:56:56.596041,5.0,Americas,Brazil,False,True,2024-03,2024-03-11/2024-03-17,Friday,16
TKT-000908,2024-08-26 20:00:00,Phone,Property Question,Medium,Agent_019,Team_Beta,280.0146349806374,21.494307781571187,Resolved,2024-08-27 17:29:39.508014,2.0,Americas,Canada,False,True,2024-08,2024-08-26/2024-09-01,Monday,20
TKT-000909,2024-05-24 20:00:00,Email,Cancellation Request,Low,Agent_012,Team_Beta,259.80698833392023,23.279793941313947,In Progress,,,APAC,Thailand,False,True,2024-05,2024-05-20/2024-05-26,Friday,20
TKT-000910,2024-05-22 09:00:00,Chat,Payment Issue,Low,Agent_005,Team_Delta,9.94106051883335,67.5294431369394,Resolved,2024-05-25 04:31:45.995293,2.0,EMEA,UK,True,False,2024-05,2024-05-20/2024-05-26,Wednesday,9
TKT-000911,2024-03-09 13:00:00,Email,Booking Modification,Low,Agent_005,Team_Gamma,66.62432651017751,8.354715043058919,In Progress,,,APAC,Australia,False,True,2024-03,2024-03-04/2024-03-10,Saturday,13
TKT-000912,2024-05-06 06:00:00,Email,Refund Request,Low,Agent_018,Team_Delta,91.65925776228585,21.82086890862977,Resolved,2024-05-07 03:49:15.128071,3.0,EMEA,UK,False,True,2024-05,2024-05-06/2024-05-12,Monday,6
TKT-000913,2024-04-29 16:00:00,Social Media,Refund Request,Low,Agent_006,Team_Gamma,15.89801619683267,59.96033990791005,Resolved,2024-05-02 03:57:37.223668,2.0,APAC,Japan,True,False,2024-04,2024-04-29/2024-05-05,Monday,16
TKT-000914,2024-05-08 00:00:00,Email,Booking Modification,Low,Agent_009,Team_Gamma,198.4259795653905,11.75103135375641,In Progress,,,APAC,Thailand,False,True,2024-05,2024-05-06/2024-05-12,Wednesday,0
TKT-000915,2024-03-18 06:00:00,Chat,Refund Request,Medium,Agent_011,Team_Alpha,7.243704191384034,19.784681080103464,Resolved,2024-03-19 01:47:04.851888,4.0,Americas,USA,True,True,2024-03,2024-03-18/2024-03-24,Monday,6
TKT-000916,2024-06-16 13:00:00,Email,Property Question,Medium,Agent_023,Team_Delta,21.753866625775686,20.403527076912855,Resolved,2024-06-17 09:24:12.697477,4.0,EMEA,France,True,True,2024-06,2024-06-10/2024-06-16,Sunday,13
TKT-000917,2024-07-13 06:00:00,Chat,Cancellation Request,Medium,Agent_014,Team_Gamma,3.213075482884969,87.27170992178358,Escalated,,,Americas,Canada,True,False,2024-07,2024-07-08/2024-07-14,Saturday,6
TKT-000918,2024-09-28 10:00:00,Self-Service,Payment Issue,Medium,Agent_024,Team_Alpha,33.461288313275205,2.997303068453708,Resolved,2024-09-28 12:59:50.291046,5.0,EMEA,Germany,False,True,2024-09,2024-09-23/2024-09-29,Saturday,10
TKT-000919,2024-07-28 15:00:00,Email,Refund Request,Low,Agent_002,Team_Gamma,109.07058816816874,44.420620349931326,Resolved,2024-07-30 11:25:14.233260,3.0,APAC,Australia,False,False,2024-07,2024-07-22/2024-07-28,Sunday,15
TKT-000920,2024-04-22 20:00:00,Email,Technical Issue,Low,Agent_014,Team_Delta,159.4431641851229,24.222230025760023,Resolved,2024-04-23 20:13:20.028093,4.0,EMEA,France,False,False,2024-04,2024-04-22/2024-04-28,Monday,20
TKT-000921,2024-10-23 08:00:00,Email,Property Question,Low,Agent_025,Team_Gamma,49.76398204926909,83.45486206940902,Resolved,2024-10-26 19:27:17.503450,1.0,Americas,Canada,False,False,2024-10,2024-10-21/2024-10-27,Wednesday,8
TKT-000922,2024-12-15 17:00:00,Phone,Property Question,High,Agent_019,Team_Beta,13.3934295113334,13.833364236161792,Resolved,2024-12-16 06:50:00.111250,2.0,EMEA,UK,True,True,2024-12,2024-12-09/2024-12-15,Sunday,17
TKT-000923,2024-05-26 03:00:00,Phone,Booking Modification,Medium,Agent_010,Team_Delta,59.61658644730967,57.00713743118759,Resolved,2024-05-28 12:00:25.694752,3.0,Americas,Brazil,False,False,2024-05,2024-05-20/2024-05-26,Sunday,3
TKT-000924,2024-09-26 00:00:00,Phone,Cancellation Request,Low,Agent_005,Team_Beta,172.27587608555888,22.570874638002046,Resolved,2024-09-26 22:34:15.148697,4.0,APAC,Australia,False,True,2024-09,2024-09-23/2024-09-29,Thursday,0
TKT-000925,2024-06-24 12:00:00,Chat,Booking Modification,Low,Agent_023,Team_Alpha,43.08278326191529,17.440673518193144,In Progress,,,APAC,Australia,False,True,2024-06,2024-06-24/2024-06-30,Monday,12
TKT-000926,2024-11-28 02:00:00,Chat,Payment Issue,Critical,Agent_004,Team_Gamma,1.0,1.7888087827291237,Resolved,2024-11-28 03:47:19.711618,5.0,Americas,Brazil,True,True,2024-11,2024-11-25/2024-12-01,Thursday,2
TKT-000927,2024-01-23 08:00:00,Chat,Technical Issue,Medium,Agent_007,Team_Delta,1.7255408870867461,10.117766765110693,Resolved,2024-01-23 18:07:03.960354,4.0,APAC,Thailand,True,True,2024-01,2024-01-22/2024-01-28,Tuesday,8
TKT-000928,2024-03-08 17:00:00,Phone,Account Access,High,Agent_024,Team_Alpha,21.919166833424704,7.613222591728615,Resolved,2024-03-09 00:36:47.601330,1.0,EMEA,UAE,True,True,2024-03,2024-03-04/2024-03-10,Friday,17
TKT-000929,2024-11-28 05:00:00,Chat,Cancellation Request,Low,Agent_013,Team_Beta,58.421634293354096,11.532138996366724,Resolved,2024-11-28 16:31:55.700387,4.0,APAC,Japan,False,True,2024-11,2024-11-25/2024-12-01,Thursday,5
TKT-000930,2024-12-23 09:00:00,Email,Payment Issue,Low,Agent_010,Team_Beta,17.25649960529176,77.39616894573189,Resolved,2024-12-26 14:23:46.208205,3.0,EMEA,France,True,False,2024-12,2024-12-23/2024-12-29,Monday,9
TKT-000931,2024-12-02 06:00:00,Social Media,Property Question,High,Agent_010,Team_Beta,3.0591043393402106,15.702750438146921,Resolved,2024-12-02 21:42:09.901577,5.0,APAC,Japan,True,True,2024-12,2024-12-02/2024-12-08,Monday,6
TKT-000932,2024-12-27 02:00:00,Social Media,Refund Request,Medium,Agent_004,Team_Beta,65.38848413341512,11.821825155159894,Resolved,2024-12-27 13:49:18.570559,5.0,EMEA,UAE,False,True,2024-12,2024-12-23/2024-12-29,Friday,2
TKT-000933,2024-12-24 17:00:00,Email,Technical Issue,Medium,Agent_016,Team_Alpha,41.109727240280485,27.114344754145705,Resolved,2024-12-25 20:06:51.641115,1.0,Americas,Canada,False,False,2024-12,2024-12-23/2024-12-29,Tuesday,17
TKT-000934,2024-09-27 10:00:00,Email,Refund Request,Medium,Agent_015,Team_Gamma,31.318085610912785,5.579003727700681,Resolved,2024-09-27 15:34:44.413420,3.0,APAC,Japan,False,True,2024-09,2024-09-23/2024-09-29,Friday,10
TKT-000935,2024-05-30 00:00:00,Chat,Property Question,Medium,Agent_021,Team_Alpha,43.898859574044174,3.105774501939985,Resolved,2024-05-30 03:06:20.788207,1.0,APAC,Thailand,False,True,2024-05,2024-05-27/2024-06-02,Thursday,0
TKT-000936,2024-10-09 15:00:00,Phone,Refund Request,Medium,Agent_011,Team_Gamma,6.656382592102227,4.424260430162428,Resolved,2024-10-09 19:25:27.337549,1.0,APAC,Australia,True,True,2024-10,2024-10-07/2024-10-13,Wednesday,15
TKT-000937,2024-07-26 03:00:00,Phone,Booking Modification,Low,Agent_019,Team_Delta,46.11060065540218,7.157420263221383,Resolved,2024-07-26 10:09:26.712948,1.0,APAC,Singapore,False,True,2024-07,2024-07-22/2024-07-28,Friday,3
TKT-000938,2024-02-20 05:00:00,Chat,Payment Issue,Low,Agent_021,Team_Beta,56.22076542016428,17.536073364619646,Resolved,2024-02-20 22:32:09.864113,4.0,APAC,Japan,False,True,2024-02,2024-02-19/2024-02-25,Tuesday,5
TKT-000939,2024-03-23 22:00:00,Email,Cancellation Request,High,Agent_024,Team_Alpha,5.664052889705666,4.964605663051202,Resolved,2024-03-24 02:57:52.580387,2.0,EMEA,France,True,True,2024-03,2024-03-18/2024-03-24,Saturday,22
TKT-000940,2024-08-08 19:00:00,Phone,Cancellation Request,Low,Agent_003,Team_Delta,239.7799448030807,69.91945120264955,Escalated,,,APAC,Australia,False,False,2024-08,2024-08-05/2024-08-11,Thursday,19
TKT-000941,2024-05-28 20:00:00,Social Media,Account Access,Medium,Agent_015,Team_Gamma,39.19004923648507,3.2557430576247386,In Progress,,,APAC,Australia,False,True,2024-05,2024-05-27/2024-06-02,Tuesday,20
TKT-000942,2024-09-05 23:00:00,Chat,Refund Request,Medium,Agent_016,Team_Delta,58.807042534760825,73.45208745907917,In Progress,,,EMEA,Germany,False,False,2024-09,2024-09-02/2024-09-08,Thursday,23
TKT-000943,2024-09-20 08:00:00,Email,Booking Modification,Critical,Agent_014,Team_Delta,1.3505605928051754,3.699407997889265,Resolved,2024-09-20 11:41:57.868792,4.0,Americas,Canada,True,True,2024-09,2024-09-16/2024-09-22,Friday,8
TKT-000944,2024-07-01 12:00:00,Chat,Booking Modification,Medium,Agent_005,Team_Gamma,13.798159175926198,31.1929400967366,Resolved,2024-07-02 19:11:34.584348,3.0,APAC,Thailand,True,False,2024-07,2024-07-01/2024-07-07,Monday,12
TKT-000945,2024-07-17 05:00:00,Chat,Cancellation Request,Medium,Agent_017,Team_Delta,11.489664158146859,13.321591238827752,Resolved,2024-07-17 18:19:17.728460,1.0,EMEA,Germany,True,True,2024-07,2024-07-15/2024-07-21,Wednesday,5
TKT-000946,2024-04-23 01:00:00,Social Media,Payment Issue,High,Agent_018,Team_Beta,17.470299555758757,0.5,Resolved,2024-04-23 01:30:00.000000,1.0,EMEA,UAE,True,True,2024-04,2024-04-22/2024-04-28,Tuesday,1
TKT-000947,2024-08-20 20:00:00,Phone,Property Question,High,Agent_019,Team_Gamma,6.439629182511163,7.962832993195059,Resolved,2024-08-21 03:57:46.198776,2.0,APAC,Thailand,True,True,2024-08,2024-08-19/2024-08-25,Tuesday,20
TKT-000948,2024-02-10 06:00:00,Phone,Account Access,Medium,Agent_001,Team_Gamma,23.37008770947967,50.68440559522834,Escalated,,,EMEA,France,True,False,2024-02,2024-02-05/2024-02-11,Saturday,6
TKT-000949,2024-07-25 00:00:00,Chat,General Inquiry,Medium,Agent_025,Team_Alpha,55.568249797821046,9.80157532652713,Resolved,2024-07-25 09:48:05.671175,5.0,EMEA,France,False,True,2024-07,2024-07-22/2024-07-28,Thursday,0
TKT-000950,2024-05-23 00:00:00,Phone,Technical Issue,Low,Agent_009,Team_Delta,428.20647235045067,60.758596793848035,In Progress,,,EMEA,Germany,False,False,2024-05,2024-05-20/2024-05-26,Thursday,0
TKT-000951,2024-01-29 16:00:00,Email,Refund Request,Medium,Agent_021,Team_Beta,7.946477967323791,2.3060193423665947,In Progress,,,APAC,Japan,True,True,2024-01,2024-01-29/2024-02-04,Monday,16
